Assembly,Class,ContentDatabase,EventName,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SolutionName,Source,UpgradeStatus,WebApplication,WebUrl
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,STTestList,ItemAdding,4df9c02f-ce0e-4d7b-a251-ccad0376f001,ecc61569-14aa-4920-bbaa-46291f0d5eff,2,6/13/2016 12:39:49 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList1,ItemAdding,2c4bc5c2-cddb-4c5c-9bb2-d2807cde2278,0cf1fd60-ed36-4e54-b5f1-b885541655ab,2,6/6/2016 11:11:22 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList13,ItemAdding,6e3b5849-0204-48db-b659-e4b1af23e0b7,ba828555-52da-42bf-adb1-f287b3208fe7,2,6/13/2016 11:36:09 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,NewListFromFixLT,ItemAdding,32d90df4-7a67-4e02-8cd2-e6a47e9e0e40,5a912ee6-7c81-4bd9-8667-5329d1c1da3c,2,6/17/2016 10:38:16 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TaxonomyHiddenList,ItemAdding,b291f8b8-b6cb-43aa-8385-e79722acafa1,6ea945f1-74d8-41ce-b0f2-abc218d67c71,2,6/6/2016 10:37:40 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,NewList13_06,ItemUpdated,299e8c0a-a734-452e-92c1-0e86de62e0c9,97730963-3cdc-4bd7-af01-d4c93d1a8bda,2,6/13/2016 9:35:01 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList!3_06,ItemUpdated,b79ef762-6df6-48e6-871c-10c7f5be78c7,03570419-7faa-4a9b-b83f-4470d4f2c009,2,6/13/2016 11:01:35 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,NewListFromFixLT,ItemUpdated,f6bcdb28-4c24-42d6-9f6f-11151889b8c7,5a912ee6-7c81-4bd9-8667-5329d1c1da3c,2,6/17/2016 10:38:16 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,FixListTemplateList,ItemUpdated,4e79d3fc-9321-4b07-bbc7-1dea9dbd7f1b,111895d6-d7a1-4307-b3e4-71655ace45ad,2,6/17/2016 8:30:23 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,NewList13_06(1),ItemUpdated,46ffa5bf-3459-427a-91c3-25fd2e880cf6,d285d59a-31b3-4aba-882f-a2e48cbba981,2,6/13/2016 10:56:11 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList3WithoutNameChange,ItemUpdated,b4359586-fba5-462f-bcf7-4417f13af7bf,ffe38a5e-d163-44d3-a8a6-56fc5d46bd27,2,6/6/2016 11:42:12 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList13,ItemUpdated,97802465-1359-4ae2-93cf-510efd8f8727,ba828555-52da-42bf-adb1-f287b3208fe7,2,6/13/2016 11:36:09 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,ListContentTypeTest,ItemUpdated,b8d06242-a176-4895-bf31-59ae7334bc68,a24317b8-6b75-4035-b75a-3fea22292cb9,2,6/10/2016 5:52:49 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList12,ItemUpdated,eb973480-e319-4c9b-a841-8cd5d6a6ecfb,c650665a-c21f-49ae-933a-b5713ee457fd,2,6/13/2016 11:31:52 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,Project Policy Item List,ItemUpdated,c93ca042-da0f-4780-8798-922df836041e,663759ae-0123-4de3-beca-8e1021881410,2,6/6/2016 10:36:41 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList1,ItemUpdated,8f9da4f1-1daa-422c-9e8f-923953dd5fa2,0cf1fd60-ed36-4e54-b5f1-b885541655ab,2,6/6/2016 11:11:22 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList3WithNameChange,ItemUpdated,a000e7db-6d1b-43bc-b70c-99b5ba5f5c27,ba524ce5-7273-4e8c-b803-7384f3f463b7,2,6/6/2016 11:39:42 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,STTestList,ItemUpdated,9dfb558e-80c6-4ecd-86df-aed54e20e08a,ecc61569-14aa-4920-bbaa-46291f0d5eff,2,6/13/2016 12:39:49 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,Content type publishing error log,ItemUpdated,caf1d5f4-105b-48c9-adf8-b5b8b19f98f3,12f898c4-8d97-4da6-92b7-1285fd7b5f29,2,6/6/2016 10:37:43 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,ListCTTest1,ItemUpdated,49a70d96-aed8-4d6c-bc0f-c3654b5486d0,43db2e53-e393-454c-a488-1ffc25b5daab,2,6/10/2016 9:09:16 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TaxonomyHiddenList,ItemUpdated,f1d68e28-622c-4634-8f56-c3ffd6fac742,6ea945f1-74d8-41ce-b0f2-abc218d67c71,2,6/6/2016 10:37:40 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList2,ItemUpdated,0eeec3a9-d435-47c4-acf1-e8f54cc7a3f4,a73c9ca9-da2c-4bc0-a9a5-900a1674eaf6,2,6/6/2016 11:36:25 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,ListTestForTemplate,ItemUpdated,11b67c6e-62e0-4bde-98dc-f473d24d1efd,a22900d7-fd6d-4515-8784-2ad179160168,2,6/6/2016 10:45:07 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemUpdated,TestList13_06,ItemUpdated,8ada84a3-272b-4e0d-b550-f4d75c74d86f,9ea910fb-14e5-4f77-ac64-f4bd044e1920,2,6/13/2016 10:54:58 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"CustomEventReceiverThree, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c858d0ef5fc2ae2a",CustomEventReceiverThree.CustomER3,Team_Content_New,CustomER3FieldAdded,N/A,FieldAdded,ab6506b8-75b5-4b86-ad14-624ddc10ab7a,05a0728a-d9ef-42f7-9190-e497c63b9085,1,N/A,N/A,Non-Orphan,Site,https://teams.poc.com/sites/TestERVidhi,customeventreceiverthree.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Team_Content_New,SiteCollectionScopedSPWebEventReceiversWebAdding,N/A,WebAdding,4b46d750-c893-4355-89a9-150d8ab17188,345e8dd1-56fe-4769-8cfe-ce3909802cc6,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/TestERVidhi,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Team_Content_New,SiteCollectionScopedSPWebEventReceiversWebDeleting,N/A,WebDeleting,58bd6c2f-dca3-4e00-8c5c-30e9b630b3e1,345e8dd1-56fe-4769-8cfe-ce3909802cc6,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/TestERVidhi,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Team_Content_New,SiteCollectionScopedSPWebEventReceiversWebMoving,N/A,WebMoving,2bffdd46-3f24-4ecf-a2be-b7d2cbac6803,345e8dd1-56fe-4769-8cfe-ce3909802cc6,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/TestERVidhi,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SPSiteEventReceivers.SPSiteEventReceivers,Team_Content_New,SPSiteEventReceiversSiteDeleted,N/A,SiteDeleted,f33dc735-cb85-4d61-949c-a48fa85f613a,345e8dd1-56fe-4769-8cfe-ce3909802cc6,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/TestERVidhi,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"PlanetCTWithER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=d1bbf3811442b3ca",PlanetCTWithER.PlanetReceiver,Team_Content_New,ItemAdding,NewList13_06,ItemAdding,8ce91900-e77b-4f1d-a99c-909cdcf38e0d,97730963-3cdc-4bd7-af01-d4c93d1a8bda,2,6/13/2016 9:35:01 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,planetctwither.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"PlanetCTWithER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=d1bbf3811442b3ca",PlanetCTWithER.PlanetReceiver,Team_Content_New,ItemAdding,STTestList,ItemAdding,602fc775-b717-4988-9305-96ba4526a68b,ecc61569-14aa-4920-bbaa-46291f0d5eff,2,6/13/2016 12:39:49 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,planetctwither.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,Team_Content_New,ItemAdding,SampleListCter,ItemAdding,b44d286e-9a4c-4b9e-ad7d-400132d72d44,6493f25d-4c31-4567-a896-955b5e940fc0,2,9/28/2016 1:51:39 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,samplecterenv.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,Team_Content_New,ItemAdding,TestListCTER,ItemAdding,37b53cab-feb3-42c0-a37a-b9732eb31042,98ce11f2-7e93-4d68-992d-36b045c69233,2,9/28/2016 2:01:17 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,samplecterenv.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
