Assembly,Class,ContentDatabase,EventName,EventReceiver_ListBaseTemplate,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,WebApplication,WebUrl
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,3617f489-a815-48e9-bd82-7035e5061bdc,aa693731-6344-487d-b7c4-8c27dd7bde9e,2,4/27/2015 4:52:04 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSearch,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSearch
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,64324907-1032-4b3c-8510-70a2a038b94f,eb973c2d-ce75-469f-9f22-7111f9c8e5a9,2,12/9/2014 8:17:21 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PnPValidation,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PnPValidation
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemAdded,bee51330-d1a7-47ab-920e-721f7c33d42b,b893ddc4-f939-41b5-8ab6-6b96aadc8c3a,2,8/26/2015 7:30:33 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestPublishingNGFieldType,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPublishingNGFieldType
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,52f3d206-7af5-4ef9-a010-78727df5d75b,689323ff-7c40-4be3-a0bf-fde0110fb17c,2,10/8/2015 8:15:04 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,1c6a8adf-191c-4764-af41-78addd33e9f6,98f6487d-a7c7-4b87-9f67-5868ef38230f,2,5/28/2015 5:57:48 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUpdated,74701393-d776-42ca-852f-7a30bb3a6dba,1dc0a286-0e3a-4fef-b38d-f0618d8e1c5c,2,10/21/2014 9:52:18 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/KTContosoPublishingSite,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/KTContosoPublishingSite
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,4daac96a-7b29-4a34-a721-7a652cf82302,df54c348-8066-4ed3-bed9-ccbaf153d826,2,2/5/2015 8:49:43 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Publishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,HariTestCTER1,ItemAdded,5745df27-5948-4664-a727-7a8b7dd837a7,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,6ea64db1-614a-44cc-85b8-7ad469bc1514,6ab99c17-73f2-4c79-a216-ae4254dba2f7,2,5/5/2015 12:32:29 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestingUnghostingTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,35c5ebe8-14a0-4824-b59a-7cc152d8a943,28eb5f0a-89e8-4259-9642-d71bb425907f,2,10/8/2015 4:00:44 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/rajdev,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/rajdev
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,1c3e8d03-4442-4c36-a902-7de99978b6c8,cf2d3900-47c9-42b0-a7fb-e1fc76928a12,2,10/20/2014 9:23:37 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,6dd1aec5-2bd9-4102-b242-7df895b56036,a06dda31-fc48-45c7-98fd-95c466245cbe,2,10/8/2015 6:44:11 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/vidhiTest12,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest12
"Microsoft.Office.Policy, Version=14.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,HariTestCTER1,ItemAdded,189e32a8-8db0-4343-a76e-7fdbdcbdba7c,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,045f7f9f-ba4e-46c0-8a94-830d80573b34,ac3a2383-1044-41b4-ab1b-61b582148b22,2,3/24/2015 8:10:08 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseBISite,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseBISite
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,2adcc3f4-fa30-4522-931b-86d3ef3fbe34,98f6487d-a7c7-4b87-9f67-5868ef38230f,2,5/28/2015 5:57:48 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUpdated,c5733e81-92c0-4d52-80de-89bcd50d98a5,ead60b0d-c368-4515-bf7d-4a0b0bcdd600,2,3/24/2015 8:08:28 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseWiki,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseWiki
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,a58f3d87-5071-4b60-86f8-8c282affb136,69df4f83-66bb-408a-8840-f97b5782063f,2,10/22/2014 11:08:03 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,73d077ce-6375-446f-b815-8d010336b049,df462ace-6896-4f8e-8992-4696f6b68650,2,3/10/2015 7:42:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,0e3c535a-4a26-45db-9d1e-8e41479f12c6,aa693731-6344-487d-b7c4-8c27dd7bde9e,2,4/27/2015 4:52:04 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSearch,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSearch
"Microsoft.Office.Policy, Version=14.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,HariTestCTER1,ItemAdded,067ab888-af25-4bc7-83b7-93574db172b8,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,1ea5bdbc-6209-47ef-b0a0-94fb05aadcac,90253784-2129-4566-b948-0cf356922673,2,4/2/2015 6:19:56 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DemoContosoPublishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DemoContosoPublishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,68d18b3d-d369-4714-9b04-97c9f2c35867,d9fadc5f-6ffe-4649-b806-64fc8f0e079a,2,10/21/2014 4:31:31 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Microsoft.Office.Policy, Version=14.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,HariTestCTER1,ItemFileMoved,b85a69bd-752d-45c0-90b2-984e0c04a682,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUpdated,f8be6ecc-c589-4492-bc2e-9860d5e85a22,98f6487d-a7c7-4b87-9f67-5868ef38230f,2,5/28/2015 5:57:48 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,bd646b5d-940f-4a5f-ae4c-9d8472eb4542,b03701d2-9ca5-4cad-ba54-8527f524b013,2,5/14/2015 8:58:48 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testv,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,2436624d-609b-4d89-a2a4-a3ebb45c116f,96a1be6a-3db3-44de-9868-59ac5da2b900,2,5/5/2015 3:27:59 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/VK113055,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/VK113055
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemAdded,edfb5e30-48f9-45cf-b4a7-a68c505ce3ee,d9fadc5f-6ffe-4649-b806-64fc8f0e079a,2,10/21/2014 4:31:31 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUpdated,dc27e0c5-3c82-427b-bb1b-a6c9ed6ca52f,a06dda31-fc48-45c7-98fd-95c466245cbe,2,10/8/2015 6:44:11 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/vidhiTest12,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest12
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemAdded,bcd7ba12-6182-49f6-ac2c-a7e043f6f578,7444d53e-fba9-4cd8-a2a4-f8a58dac1a98,2,10/20/2014 10:13:35 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestListContentType2,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType2
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,907bfe5a-b8dd-4b71-b7df-a84f7891ae4d,1dc0a286-0e3a-4fef-b38d-f0618d8e1c5c,2,10/21/2014 9:52:18 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/KTContosoPublishingSite,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/KTContosoPublishingSite
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemCheckedIn,4e7d1cfc-b1a9-4e2f-819b-a902946d09aa,69df4f83-66bb-408a-8840-f97b5782063f,2,10/22/2014 11:08:03 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,26ae6600-551c-43be-9ebf-ad7761271188,df462ace-6896-4f8e-8992-4696f6b68650,2,3/10/2015 7:42:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemFileMoved,ce152c6c-fab6-4850-a475-adbf1ed23548,4a8009e5-c22f-439e-94e2-2473bffe2ec3,2,10/29/2014 6:34:42 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/AnubhavPublishing,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavPublishing
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,HariTestCTER1,ItemUpdated,418382fe-fac5-4730-84b7-b08db4c8357b,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemAdded,fd2ee435-b00f-4b1a-804d-b28afaed39aa,1dc0a286-0e3a-4fef-b38d-f0618d8e1c5c,2,10/21/2014 9:52:18 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/KTContosoPublishingSite,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/KTContosoPublishingSite
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,HariTestCTER1,ItemCheckedIn,e7db4c99-2231-4211-a35d-b32460b205a8,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.RecordsManagement.Internal.UpdateExpireDate,Portal_Content_01,Microsoft.Office.RecordsManagement.PolicyFeatures.ExpirationEventReceiver,101,Translation Packages,ItemUncheckedOut,51473ed9-fb11-4236-944a-b4cca83023af,7444d53e-fba9-4cd8-a2a4-f8a58dac1a98,2,10/20/2014 10:13:35 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestListContentType2,N/A,N/A,createcustompolicies.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType2
